,date,value
736,2023-04-17 11:42:52.390195,
737,2023-04-17 11:42:52.958842,
738,2023-04-17 11:42:53.453464,
739,2023-04-17 11:42:53.833022,
740,2023-04-17 11:42:54.213244,
741,2023-04-17 11:42:54.573346,
742,2023-04-17 11:42:54.923515,
743,2023-04-17 11:42:55.554785,
744,2023-04-17 11:42:55.978426,
745,2023-04-17 11:42:56.335964,
746,2023-04-17 11:42:56.685511,
747,2023-04-17 11:42:58.419850,
748,2023-04-17 11:42:58.801540,
749,2023-04-17 11:42:59.152982,
750,2023-04-17 11:42:59.519578,
751,2023-04-17 11:42:59.866585,
752,2023-04-17 11:43:00.236287,
753,2023-04-17 11:43:00.941838,
754,2023-04-17 11:43:01.296655,
755,2023-04-17 11:43:02.425858,
756,2023-04-17 11:43:02.827248,
757,2023-04-17 11:43:03.275691,
758,2023-04-17 11:43:03.601631,
759,2023-04-17 11:43:04.476692,
760,2023-04-17 11:43:04.828631,
761,2023-04-17 11:43:05.610485,
762,2023-04-17 11:43:05.972994,
763,2023-04-17 11:43:06.489057,
764,2023-04-17 11:43:06.849018,
765,2023-04-17 11:43:07.254536,
766,2023-04-17 11:43:08.342271,
767,2023-04-17 11:43:08.799659,
768,2023-04-17 11:43:09.186473,
769,2023-04-17 11:43:10.700180,
770,2023-04-17 11:43:12.769274,
771,2023-04-17 11:43:14.099975,
772,2023-04-17 11:43:15.750520,
773,2023-04-17 11:43:16.103972,
774,2023-04-17 11:43:16.444164,
775,2023-04-17 11:43:16.806018,
776,2023-04-17 11:43:18.115697,
777,2023-04-17 11:43:18.494590,
778,2023-04-17 11:43:18.827036,
779,2023-04-17 11:43:19.451713,
780,2023-04-17 11:43:19.774226,
781,2023-04-17 11:43:21.999216,
782,2023-04-17 11:43:22.345971,
783,2023-04-17 11:43:22.717928,
784,2023-04-17 11:43:23.095969,
785,2023-04-17 11:43:25.310886,
786,2023-04-17 11:43:25.682674,
787,2023-04-17 11:43:26.091817,
788,2023-04-17 11:43:26.494254,
789,2023-04-17 11:43:26.866279,
790,2023-04-17 11:43:28.117483,
791,2023-04-17 11:43:28.725033,
792,2023-04-17 11:43:29.079939,
793,2023-04-17 11:43:29.427942,
794,2023-04-17 11:43:29.835922,
795,2023-04-17 11:43:30.203102,
796,2023-04-17 11:43:32.791115,
797,2023-04-17 11:43:33.138965,
798,2023-04-17 11:43:33.773519,
799,2023-04-17 11:43:34.123746,
800,2023-04-17 11:43:34.533388,
801,2023-04-17 11:43:36.507849,
802,2023-04-17 11:43:36.867261,
803,2023-04-17 11:43:37.971558,
804,2023-04-17 11:43:38.319960,
805,2023-04-17 11:43:39.134040,
806,2023-04-17 11:43:39.825240,
807,2023-04-17 11:43:42.366406,
808,2023-04-17 11:43:42.748177,
809,2023-04-17 11:43:43.516523,
810,2023-04-17 11:43:43.899517,
811,2023-04-17 11:43:44.840863,
812,2023-04-17 11:43:45.235909,
813,2023-04-17 11:43:45.565915,
814,2023-04-17 11:43:47.589901,
815,2023-04-17 11:43:47.949573,
816,2023-04-17 11:43:48.337567,
817,2023-04-17 11:43:48.732458,
818,2023-04-17 11:43:49.124526,
819,2023-04-17 11:43:49.484265,
820,2023-04-17 11:43:51.453206,
821,2023-04-17 11:43:51.835258,
822,2023-04-17 11:43:52.176555,
823,2023-04-17 11:43:52.993673,
824,2023-04-17 11:43:53.395766,
825,2023-04-17 11:43:54.603394,
826,2023-04-17 11:43:54.974213,
827,2023-04-17 11:43:55.329169,
828,2023-04-17 11:43:55.953765,
829,2023-04-17 11:43:58.536564,
830,2023-04-17 11:43:59.038490,
831,2023-04-17 11:43:59.424499,
832,2023-04-17 11:43:59.816207,
833,2023-04-17 11:44:00.283817,
834,2023-04-17 11:44:00.697124,
835,2023-04-17 11:44:01.532566,
836,2023-04-17 11:44:01.928306,
837,2023-04-17 11:44:02.683828,
838,2023-04-17 11:44:03.051816,
839,2023-04-17 11:44:03.434455,
840,2023-04-17 11:44:03.792164,
841,2023-04-17 11:44:04.158753,
842,2023-04-17 11:44:04.578522,
843,2023-04-17 11:44:04.919449,
844,2023-04-17 11:44:05.607123,
845,2023-04-17 11:44:07.694201,
846,2023-04-17 11:44:08.033789,
847,2023-04-17 11:44:08.377268,
848,2023-04-17 11:44:08.740807,
849,2023-04-17 11:44:09.627709,
850,2023-04-17 11:44:10.008840,
851,2023-04-17 11:44:10.362375,
852,2023-04-17 11:44:10.753705,
853,2023-04-17 11:44:11.219202,
854,2023-04-17 11:44:11.577777,
855,2023-04-17 11:44:11.932918,
856,2023-04-17 11:44:12.305297,
857,2023-04-17 11:44:12.820025,
858,2023-04-17 11:44:13.203479,
859,2023-04-17 11:44:13.577927,
860,2023-04-17 11:44:13.971524,
861,2023-04-17 11:44:14.511047,
862,2023-04-17 11:44:15.167896,
863,2023-04-17 11:44:15.524343,
864,2023-04-17 11:44:15.953079,
865,2023-04-17 11:44:16.926005,
866,2023-04-17 11:44:17.312235,
867,2023-04-17 11:44:17.727046,
868,2023-04-17 11:44:18.350457,
869,2023-04-17 11:44:18.703524,
870,2023-04-17 11:44:19.075261,
871,2023-04-17 11:44:20.043621,
872,2023-04-17 11:44:20.493111,
873,2023-04-17 11:44:20.951559,
874,2023-04-17 11:44:21.667521,
875,2023-04-17 11:44:22.180825,
876,2023-04-17 11:44:22.750192,
877,2023-04-17 11:44:23.607921,
878,2023-04-17 11:44:23.971093,
879,2023-04-17 11:44:24.354121,
880,2023-04-17 11:44:25.365531,
881,2023-04-17 11:44:25.708609,
882,2023-04-17 11:44:29.552888,
883,2023-04-17 11:44:30.004318,
884,2023-04-17 11:44:30.937760,
885,2023-04-17 11:44:31.864178,
886,2023-04-17 11:44:32.215369,
887,2023-04-17 11:44:34.565792,
888,2023-04-17 11:44:35.310470,
889,2023-04-17 11:44:36.932273,
890,2023-04-17 11:44:37.312553,
891,2023-04-17 11:44:41.098266,
892,2023-04-17 11:44:42.628114,
893,2023-04-17 11:44:49.438288,
894,2023-04-17 11:44:50.197454,
895,2023-04-17 11:44:50.611165,
896,2023-04-17 11:44:52.814905,
897,2023-04-17 11:44:55.989834,
898,2023-04-17 11:44:56.524297,
899,2023-04-17 11:44:56.939489,
900,2023-04-17 11:44:57.275631,
901,2023-04-17 11:44:57.619906,
902,2023-04-17 11:44:57.958884,
903,2023-04-17 11:44:58.288646,
904,2023-04-17 11:44:58.728301,
905,2023-04-17 11:44:59.290279,
906,2023-04-17 11:44:59.652855,
907,2023-04-17 11:45:00.012798,
908,2023-04-17 11:45:00.347245,
909,2023-04-17 11:45:00.715321,
910,2023-04-17 11:45:01.148029,
911,2023-04-17 11:45:01.518370,
912,2023-04-17 11:45:01.894525,
913,2023-04-17 11:45:02.323869,
914,2023-04-17 11:45:02.771592,
915,2023-04-17 11:45:03.633646,
916,2023-04-17 11:45:04.773221,
917,2023-04-17 11:45:05.133962,
918,2023-04-17 11:45:05.555227,
919,2023-04-17 11:45:05.879298,
920,2023-04-17 11:45:06.579018,
921,2023-04-17 11:45:06.932203,
922,2023-04-17 11:45:07.314043,
923,2023-04-17 11:45:07.726478,
924,2023-04-17 11:45:08.091549,
925,2023-04-17 11:45:09.972031,
926,2023-04-17 11:45:10.798721,
927,2023-04-17 11:45:11.366035,
928,2023-04-17 11:45:11.741678,
929,2023-04-17 11:45:12.171507,
930,2023-04-17 11:45:12.585761,
931,2023-04-17 11:45:12.946991,
932,2023-04-17 11:45:13.301834,
933,2023-04-17 11:45:13.728041,
934,2023-04-17 11:45:14.099382,
935,2023-04-17 11:45:14.492696,
936,2023-04-17 11:45:14.897048,
937,2023-04-17 11:45:16.285234,
938,2023-04-17 11:45:16.976414,
939,2023-04-17 11:45:17.348351,
940,2023-04-17 11:45:17.798096,
941,2023-04-17 11:45:18.169921,
942,2023-04-17 11:45:19.182916,
943,2023-04-17 11:45:19.573452,
944,2023-04-17 11:45:20.284503,
945,2023-04-17 11:45:21.118224,
946,2023-04-17 11:45:21.542993,
947,2023-04-17 11:45:22.029960,
948,2023-04-17 11:45:22.521608,
949,2023-04-17 11:45:22.902996,
950,2023-04-17 11:45:23.763241,
951,2023-04-17 11:45:24.211715,
952,2023-04-17 11:45:24.633853,
953,2023-04-17 11:45:25.046989,
954,2023-04-17 11:45:25.411688,
955,2023-04-17 11:45:25.840424,
956,2023-04-17 11:45:26.243084,
957,2023-04-17 11:45:26.712250,
958,2023-04-17 11:45:27.117759,
959,2023-04-17 11:45:27.485004,
960,2023-04-17 11:45:27.866151,
961,2023-04-17 11:45:28.266246,
962,2023-04-17 11:45:28.715713,
963,2023-04-17 11:45:29.149380,
964,2023-04-17 11:45:29.533026,
965,2023-04-17 11:45:30.164099,
966,2023-04-17 11:45:30.560287,
967,2023-04-17 11:45:30.951061,
968,2023-04-17 11:45:31.302892,
969,2023-04-17 11:45:31.772096,
970,2023-04-17 11:45:32.148921,
971,2023-04-17 11:45:32.502747,
972,2023-04-17 11:45:32.872225,
973,2023-04-17 11:45:33.328427,
974,2023-04-17 11:45:33.685080,
975,2023-04-17 11:45:34.030644,
976,2023-04-17 11:45:34.401498,
977,2023-04-17 11:45:35.056656,
978,2023-04-17 11:45:35.441878,
979,2023-04-17 11:45:35.884782,
980,2023-04-17 11:45:36.518820,
981,2023-04-17 11:45:36.885592,
982,2023-04-17 11:45:37.227345,
983,2023-04-17 11:45:37.593559,
984,2023-04-17 11:45:39.270381,
985,2023-04-17 11:45:40.052478,
986,2023-04-17 11:45:41.676776,
987,2023-04-17 11:45:44.663894,
988,2023-04-17 11:45:45.015284,
989,2023-04-17 11:45:46.945630,
990,2023-04-17 11:45:48.943530,
991,2023-04-17 11:45:49.357350,
992,2023-04-17 11:45:53.452158,
993,2023-04-17 11:45:53.810664,
994,2023-04-17 11:45:54.976821,
995,2023-04-17 11:45:55.319245,
996,2023-04-17 11:45:56.082292,
997,2023-04-17 11:45:56.435268,
998,2023-04-17 11:45:56.849785,
999,2023-04-17 11:45:57.432083,
1000,2023-04-17 11:45:59.120026,
1001,2023-04-17 11:45:59.463801,
1002,2023-04-17 11:45:59.831762,
1003,2023-04-17 11:46:00.164163,
1004,2023-04-17 11:46:01.022106,
1005,2023-04-17 11:46:02.076468,
1006,2023-04-17 11:46:02.635327,
1007,2023-04-17 11:46:03.281369,
1008,2023-04-17 11:46:03.995704,
1009,2023-04-17 11:46:05.554693,
1010,2023-04-17 11:46:05.888052,
1011,2023-04-17 11:46:06.701976,
1012,2023-04-17 11:46:07.674095,
1013,2023-04-17 11:46:10.448434,
1014,2023-04-17 11:46:10.801049,
1015,2023-04-17 11:46:11.221495,
1016,2023-04-17 11:46:11.598854,
1017,2023-04-17 11:46:12.174758,
1018,2023-04-17 11:46:14.186381,
1019,2023-04-17 11:46:14.604533,
1020,2023-04-17 11:46:15.072491,
1021,2023-04-17 11:46:15.550706,
1022,2023-04-17 11:46:15.892608,
1023,2023-04-17 11:46:16.270122,
1024,2023-04-17 11:46:16.650442,
1025,2023-04-17 11:46:17.000965,
1026,2023-04-17 11:46:17.356843,
1027,2023-04-17 11:46:17.708917,
1028,2023-04-17 11:46:18.388468,
1029,2023-04-17 11:46:18.752889,
1030,2023-04-17 11:46:19.135903,
1031,2023-04-17 11:46:19.551938,
1032,2023-04-17 11:46:21.754281,
1033,2023-04-17 11:46:22.160059,
1034,2023-04-17 11:46:22.587357,
1035,2023-04-17 11:46:23.075286,
1036,2023-04-17 11:46:23.483654,
1037,2023-04-17 11:46:24.067080,
1038,2023-04-17 11:46:24.671886,
1039,2023-04-17 11:46:25.086034,
1040,2023-04-17 11:46:25.468906,
1041,2023-04-17 11:46:26.357836,
1042,2023-04-17 11:46:27.170249,
1043,2023-04-17 11:46:27.608228,
1044,2023-04-17 11:46:28.031155,
1045,2023-04-17 11:46:28.601073,
1046,2023-04-17 11:46:29.027951,
1047,2023-04-17 11:46:29.484600,
1048,2023-04-17 11:46:30.064913,
1049,2023-04-17 11:46:30.459831,
1050,2023-04-17 11:46:32.088880,
1051,2023-04-17 11:46:32.617289,
1052,2023-04-17 11:46:33.053243,
1053,2023-04-17 11:46:35.169168,
1054,2023-04-17 11:46:36.664965,
1055,2023-04-17 11:46:37.057356,
1056,2023-04-17 11:46:37.512218,
1057,2023-04-17 11:46:38.294794,
1058,2023-04-17 11:46:40.678064,
1059,2023-04-17 11:46:43.752726,
1060,2023-04-17 11:46:44.188125,
1061,2023-04-17 11:46:45.223191,
1062,2023-04-17 11:46:45.922444,
1063,2023-04-17 11:46:46.634392,
1064,2023-04-17 11:46:47.090923,
1065,2023-04-17 11:46:47.700264,
1066,2023-04-17 11:46:48.505639,
1067,2023-04-17 11:46:48.908141,
1068,2023-04-17 11:46:49.338157,
1069,2023-04-17 11:46:49.727216,
1070,2023-04-17 11:46:50.181881,
1071,2023-04-17 11:46:50.614713,
1072,2023-04-17 11:46:51.079855,
1073,2023-04-17 11:46:51.553578,
1074,2023-04-17 11:46:51.984530,
1075,2023-04-17 11:46:52.376245,
1076,2023-04-17 11:46:52.781780,
1077,2023-04-17 11:46:53.276047,
1078,2023-04-17 11:46:55.114344,
1079,2023-04-17 11:46:55.964112,
1080,2023-04-17 11:46:56.377169,
1081,2023-04-17 11:46:59.684832,
1082,2023-04-17 11:47:00.282918,
1083,2023-04-17 11:47:01.503485,
1084,2023-04-17 11:47:02.220952,
1085,2023-04-17 11:47:02.629490,
1086,2023-04-17 11:47:03.221339,
1087,2023-04-17 11:47:03.775689,
1088,2023-04-17 11:47:04.428862,
1089,2023-04-17 11:47:05.548925,
1090,2023-04-17 11:47:06.003926,
1091,2023-04-17 11:47:06.545490,
1092,2023-04-17 11:47:06.987844,
1093,2023-04-17 11:47:07.881099,
1094,2023-04-17 11:47:08.284258,
1095,2023-04-17 11:47:09.143788,
1096,2023-04-17 11:47:09.642878,
1097,2023-04-17 11:47:10.395745,
1098,2023-04-17 11:47:10.789420,
1099,2023-04-17 11:47:11.264889,
1100,2023-04-17 11:47:11.888239,
1101,2023-04-17 11:47:12.338880,
1102,2023-04-17 11:47:12.763077,
1103,2023-04-17 11:47:13.212109,
1104,2023-04-17 11:47:13.816116,
1105,2023-04-17 11:47:14.224349,
1106,2023-04-17 11:47:14.625649,
1107,2023-04-17 11:47:15.079305,
1108,2023-04-17 11:47:15.489385,
1109,2023-04-17 11:47:15.914307,
1110,2023-04-17 11:47:16.357295,
1111,2023-04-17 11:47:16.780918,
1112,2023-04-17 11:47:17.174635,
1113,2023-04-17 11:47:17.576619,
1114,2023-04-17 11:47:17.962603,
1115,2023-04-17 11:47:18.383742,
1116,2023-04-17 11:47:18.796838,
1117,2023-04-17 11:47:19.216432,
1118,2023-04-17 11:47:19.765250,
1119,2023-04-17 11:47:20.184241,
1120,2023-04-17 11:47:20.602966,
1121,2023-04-17 11:47:21.084344,
1122,2023-04-17 11:47:21.536278,
1123,2023-04-17 11:47:22.045118,
1124,2023-04-17 11:47:22.461302,
1125,2023-04-17 11:47:22.946143,
1126,2023-04-17 11:47:23.393730,
1127,2023-04-17 11:47:23.768190,
1128,2023-04-17 11:47:24.179083,
1129,2023-04-17 11:47:24.607703,
1130,2023-04-17 11:47:25.090954,
1131,2023-04-17 11:47:25.536861,
1132,2023-04-17 11:47:26.022823,
1133,2023-04-17 11:47:27.384794,
1134,2023-04-17 11:47:28.311648,
1135,2023-04-17 11:47:28.766511,
1136,2023-04-17 11:47:29.230752,
1137,2023-04-17 11:47:29.619574,
1138,2023-04-17 11:47:30.035335,
1139,2023-04-17 11:47:30.565828,
1140,2023-04-17 11:47:31.114315,
1141,2023-04-17 11:47:31.542667,
1142,2023-04-17 11:47:31.975255,
1143,2023-04-17 11:47:32.504473,
1144,2023-04-17 11:47:34.800426,
1145,2023-04-17 11:47:35.231076,
1146,2023-04-17 11:47:35.755772,
1147,2023-04-17 11:47:36.150679,
1148,2023-04-17 11:47:36.667087,
1149,2023-04-17 11:47:37.302784,
1150,2023-04-17 11:47:37.726015,
1151,2023-04-17 11:47:38.125427,
1152,2023-04-17 11:47:38.549352,
1153,2023-04-17 11:47:38.970417,
1154,2023-04-17 11:47:39.375391,
1155,2023-04-17 11:47:40.113193,
1156,2023-04-17 11:47:40.543657,
1157,2023-04-17 11:47:41.218264,
1158,2023-04-17 11:47:41.593342,
1159,2023-04-17 11:47:41.999842,
1160,2023-04-17 11:47:42.445358,
1161,2023-04-17 11:47:43.273038,
1162,2023-04-17 11:47:43.676490,
1163,2023-04-17 11:47:44.042663,
1164,2023-04-17 11:47:44.389482,
1165,2023-04-17 11:47:44.741098,
1166,2023-04-17 11:47:45.191368,
1167,2023-04-17 11:47:46.308169,
1168,2023-04-17 11:47:46.727464,
1169,2023-04-17 11:47:47.074312,
1170,2023-04-17 11:47:47.449306,
1171,2023-04-17 11:47:47.877002,
1172,2023-04-17 11:47:48.269139,
1173,2023-04-17 11:47:48.629175,
1174,2023-04-17 11:47:49.131576,
1175,2023-04-17 11:47:49.503708,
1176,2023-04-17 11:47:49.898594,
1177,2023-04-17 11:47:50.315027,
1178,2023-04-17 11:47:50.686499,
1179,2023-04-17 11:47:51.196122,
1180,2023-04-17 11:47:51.541606,
1181,2023-04-17 11:47:51.890531,
1182,2023-04-17 11:47:52.277300,
1183,2023-04-17 11:47:52.704435,
1184,2023-04-17 11:47:53.071428,
1185,2023-04-17 11:47:53.450596,
1186,2023-04-17 11:47:53.859325,
1187,2023-04-17 11:47:54.379092,
1188,2023-04-17 11:47:54.770189,
1189,2023-04-17 11:47:55.105026,
1190,2023-04-17 11:47:55.452747,
1191,2023-04-17 11:47:55.839993,
1192,2023-04-17 11:47:56.196826,
1193,2023-04-17 11:47:56.575499,
1194,2023-04-17 11:47:56.969601,
1195,2023-04-17 11:47:57.507300,
1196,2023-04-17 11:47:57.857631,
1197,2023-04-17 11:47:58.239818,
1198,2023-04-17 11:47:58.653848,
1199,2023-04-17 11:47:59.071533,
1200,2023-04-17 11:47:59.427754,
1201,2023-04-17 11:47:59.788053,
1202,2023-04-17 11:48:00.177694,
1203,2023-04-17 11:48:00.627656,
1204,2023-04-17 11:48:01.103015,
1205,2023-04-17 11:48:01.466713,
1206,2023-04-17 11:48:02.195205,
1207,2023-04-17 11:48:02.557549,
1208,2023-04-17 11:48:02.895668,
1209,2023-04-17 11:48:03.251749,
1210,2023-04-17 11:48:03.850100,
1211,2023-04-17 11:48:04.223049,
1212,2023-04-17 11:48:04.601945,
1213,2023-04-17 11:48:04.947798,
1214,2023-04-17 11:48:05.439166,
1215,2023-04-17 11:48:05.803763,
1216,2023-04-17 11:48:06.240812,
1217,2023-04-17 11:48:06.590292,
1218,2023-04-17 11:48:07.018385,
1219,2023-04-17 11:48:07.345787,
1220,2023-04-17 11:48:07.692900,
1221,2023-04-17 11:48:08.226208,
1222,2023-04-17 11:48:08.617432,
1223,2023-04-17 11:48:09.071097,
1224,2023-04-17 11:48:09.442593,
1225,2023-04-17 11:48:09.819619,
1226,2023-04-17 11:48:10.231146,
1227,2023-04-17 11:48:10.628681,
1228,2023-04-17 11:48:11.098011,
1229,2023-04-17 11:48:11.989163,
1230,2023-04-17 11:48:12.477390,
1231,2023-04-17 11:48:13.064116,
1232,2023-04-17 11:48:13.496717,
1233,2023-04-17 11:48:13.858608,
1234,2023-04-17 11:48:14.240689,
1235,2023-04-17 11:48:14.612651,
1236,2023-04-17 11:48:15.596533,
1237,2023-04-17 11:48:15.990938,
1238,2023-04-17 11:48:16.905942,
1239,2023-04-17 11:48:17.323414,
1240,2023-04-17 11:48:17.690830,
1241,2023-04-17 11:48:18.460899,
1242,2023-04-17 11:48:18.888286,
1243,2023-04-17 11:48:19.250352,
1244,2023-04-17 11:48:19.661651,
1245,2023-04-17 11:48:20.023684,
1246,2023-04-17 11:48:20.368569,
1247,2023-04-17 11:48:20.726722,
1248,2023-04-17 11:48:21.620025,
1249,2023-04-17 11:48:21.974134,
1250,2023-04-17 11:48:22.313951,
1251,2023-04-17 11:48:22.696511,
1252,2023-04-17 11:48:23.866072,
1253,2023-04-17 11:48:24.303342,
1254,2023-04-17 11:48:24.644789,
1255,2023-04-17 11:48:24.989352,
1256,2023-04-17 11:48:25.619300,
1257,2023-04-17 11:48:25.971525,
1258,2023-04-17 11:48:26.351604,
1259,2023-04-17 11:48:28.362385,
1260,2023-04-17 11:48:28.936569,
1261,2023-04-17 11:48:29.296289,
1262,2023-04-17 11:48:29.649172,
1263,2023-04-17 11:48:30.637966,
1264,2023-04-17 11:48:31.095697,
1265,2023-04-17 11:48:31.452110,
1266,2023-04-17 11:48:31.811210,
1267,2023-04-17 11:48:33.577779,
1268,2023-04-17 11:48:34.312396,
1269,2023-04-17 11:48:35.570018,
1270,2023-04-17 11:48:35.934459,
1271,2023-04-17 11:48:37.916424,
1272,2023-04-17 11:48:38.581291,
1273,2023-04-17 11:48:40.059151,
1274,2023-04-17 11:48:40.510142,
1275,2023-04-17 11:48:41.945743,
1276,2023-04-17 11:48:44.157805,
1277,2023-04-17 11:48:44.548949,
1278,2023-04-17 11:48:46.737679,
1279,2023-04-17 11:48:47.198675,
1280,2023-04-17 11:48:47.558024,
1281,2023-04-17 11:48:49.094841,
1282,2023-04-17 11:48:50.632262,
1283,2023-04-17 11:48:51.506399,
1284,2023-04-17 11:48:51.838533,
1285,2023-04-17 11:48:53.174427,
1286,2023-04-17 11:48:53.600079,
1287,2023-04-17 11:48:53.939429,
1288,2023-04-17 11:48:55.262858,
1289,2023-04-17 11:48:55.650994,
1290,2023-04-17 11:48:56.017351,
1291,2023-04-17 11:48:56.583537,
1292,2023-04-17 11:48:56.960760,
1293,2023-04-17 11:48:57.501097,
1294,2023-04-17 11:48:57.818463,
1295,2023-04-17 11:48:58.146414,
1296,2023-04-17 11:48:58.512894,
1297,2023-04-17 11:48:59.028224,
1298,2023-04-17 11:48:59.395226,
1299,2023-04-17 11:48:59.978293,
1300,2023-04-17 11:49:00.419879,
1301,2023-04-17 11:49:01.847086,
1302,2023-04-17 11:49:02.206077,
1303,2023-04-17 11:49:03.098017,
1304,2023-04-17 11:49:03.478060,
1305,2023-04-17 11:49:03.886928,
1306,2023-04-17 11:49:04.245424,
1307,2023-04-17 11:49:04.604102,
1308,2023-04-17 11:49:04.999071,
1309,2023-04-17 11:49:05.382548,
1310,2023-04-17 11:49:06.271634,
1311,2023-04-17 11:49:06.822821,
1312,2023-04-17 11:49:07.203216,
1313,2023-04-17 11:49:07.540132,
1314,2023-04-17 11:49:07.908192,
1315,2023-04-17 11:49:08.251446,
1316,2023-04-17 11:49:08.600138,
1317,2023-04-17 11:49:09.011852,
1318,2023-04-17 11:49:09.463457,
1319,2023-04-17 11:49:09.828295,
1320,2023-04-17 11:49:10.447688,
1321,2023-04-17 11:49:10.947200,
1322,2023-04-17 11:49:11.346247,
1323,2023-04-17 11:49:12.037748,
1324,2023-04-17 11:49:12.362382,
1325,2023-04-17 11:49:12.771118,
1326,2023-04-17 11:49:13.205871,
1327,2023-04-17 11:49:13.962702,
1328,2023-04-17 11:49:14.330054,
1329,2023-04-17 11:49:14.665302,
1330,2023-04-17 11:49:15.040642,
1331,2023-04-17 11:49:15.409722,
1332,2023-04-17 11:49:15.850278,
1333,2023-04-17 11:49:16.214577,
1334,2023-04-17 11:49:16.606319,
1335,2023-04-17 11:49:16.967515,
1336,2023-04-17 11:49:17.351742,
1337,2023-04-17 11:49:18.211598,
1338,2023-04-17 11:49:19.560460,
1339,2023-04-17 11:49:19.893627,
1340,2023-04-17 11:49:20.265471,
1341,2023-04-17 11:49:20.641958,
1342,2023-04-17 11:49:22.155154,
1343,2023-04-17 11:49:23.621337,
1344,2023-04-17 11:49:24.131595,
1345,2023-04-17 11:49:24.494042,
1346,2023-04-17 11:49:25.176471,
1347,2023-04-17 11:49:25.521192,
1348,2023-04-17 11:49:27.868009,
1349,2023-04-17 11:49:28.312744,
1350,2023-04-17 11:49:28.999159,
1351,2023-04-17 11:49:29.359723,
1352,2023-04-17 11:49:29.737133,
1353,2023-04-17 11:49:30.126326,
1354,2023-04-17 11:49:30.456984,
1355,2023-04-17 11:49:31.370348,
1356,2023-04-17 11:49:31.744877,
1357,2023-04-17 11:49:33.346894,
1358,2023-04-17 11:49:33.735180,
1359,2023-04-17 11:49:34.469234,
1360,2023-04-17 11:49:34.799397,
1361,2023-04-17 11:49:35.172184,
1362,2023-04-17 11:49:35.498439,
1363,2023-04-17 11:49:35.842970,
1364,2023-04-17 11:49:36.288946,
1365,2023-04-17 11:49:36.668817,
1366,2023-04-17 11:49:37.048457,
1367,2023-04-17 11:49:37.629805,
1368,2023-04-17 11:49:38.020713,
1369,2023-04-17 11:49:38.380682,
1370,2023-04-17 11:49:38.747024,
1371,2023-04-17 11:49:39.113532,
1372,2023-04-17 11:49:39.479569,
1373,2023-04-17 11:49:39.868916,
1374,2023-04-17 11:49:40.279084,
1375,2023-04-17 11:49:40.706010,
1376,2023-04-17 11:49:41.557517,
1377,2023-04-17 11:49:41.953250,
1378,2023-04-17 11:49:42.354487,
1379,2023-04-17 11:49:42.837269,
1380,2023-04-17 11:49:43.194182,
1381,2023-04-17 11:49:43.608988,
1382,2023-04-17 11:49:44.034421,
1383,2023-04-17 11:49:45.046115,
1384,2023-04-17 11:49:45.619378,
1385,2023-04-17 11:49:45.965956,
1386,2023-04-17 11:49:46.330497,
1387,2023-04-17 11:49:46.676056,
1388,2023-04-17 11:49:47.110669,
1389,2023-04-17 11:49:47.597655,
1390,2023-04-17 11:49:47.952072,
1391,2023-04-17 11:49:48.316864,
1392,2023-04-17 11:49:48.691012,
1393,2023-04-17 11:49:49.270000,
1394,2023-04-17 11:49:49.664524,
1395,2023-04-17 11:49:50.138864,
1396,2023-04-17 11:49:50.520614,
1397,2023-04-17 11:49:50.952824,
1398,2023-04-17 11:49:51.381593,
1399,2023-04-17 11:49:51.786976,
1400,2023-04-17 11:49:52.173526,
1401,2023-04-17 11:49:52.750577,
1402,2023-04-17 11:49:53.199890,
1403,2023-04-17 11:49:53.611811,
1404,2023-04-17 11:49:53.967681,
1405,2023-04-17 11:49:54.372013,
1406,2023-04-17 11:49:55.670203,
1407,2023-04-17 11:49:56.033131,
1408,2023-04-17 11:49:56.425017,
1409,2023-04-17 11:49:56.855773,
1410,2023-04-17 11:49:57.229950,
1411,2023-04-17 11:49:57.600404,
1412,2023-04-17 11:49:57.944182,
1413,2023-04-17 11:49:58.319175,
1414,2023-04-17 11:49:58.780294,
1415,2023-04-17 11:49:59.205612,
1416,2023-04-17 11:49:59.738973,
1417,2023-04-17 11:50:00.140372,
1418,2023-04-17 11:50:00.538235,
1419,2023-04-17 11:50:00.939178,
1420,2023-04-17 11:50:01.964274,
1421,2023-04-17 11:50:02.316697,
1422,2023-04-17 11:50:02.676384,
1423,2023-04-17 11:50:03.026137,
1424,2023-04-17 11:50:03.395718,
1425,2023-04-17 11:50:03.753386,
1426,2023-04-17 11:50:04.146849,
1427,2023-04-17 11:50:04.543526,
1428,2023-04-17 11:50:04.922055,
1429,2023-04-17 11:50:05.261816,
1430,2023-04-17 11:50:05.615649,
1431,2023-04-17 11:50:06.065170,
1432,2023-04-17 11:50:07.294204,
1433,2023-04-17 11:50:07.667647,
1434,2023-04-17 11:50:08.816751,
1435,2023-04-17 11:50:10.276714,
1436,2023-04-17 11:50:10.815568,
1437,2023-04-17 11:50:11.272086,
1438,2023-04-17 11:50:11.638639,
1439,2023-04-17 11:50:12.718045,
1440,2023-04-17 11:50:13.085514,
1441,2023-04-17 11:50:13.425881,
1442,2023-04-17 11:50:15.224851,
1443,2023-04-17 11:50:15.553847,
1444,2023-04-17 11:50:15.941656,
1445,2023-04-17 11:50:16.281418,
1446,2023-04-17 11:50:16.670493,
1447,2023-04-17 11:50:17.026381,
